Code,ISIN,Name,SecurityType,CapSize,IndLarge,IndMedium,IndSmall,Market
004310,KR7004310009,현대약품,ST,3,0027,0009,0000,1
004360,KR7004360004,세방,ST,3,0019,0000,0000,1
004365,KR7004361002,세방우,ST,0,0019,0000,0000,1
004370,KR7004370003,농심,ST,2,0027,0005,0000,1
004380,KR7004380002,삼익THK,ST,3,0027,0012,0000,1
0043B0,KR70043B0000,TIGER 머니마켓액티브,EF,,0000,0000,0000,1
0043Y0,KR70043Y0003,TIMEFOLIO 차이나AI테크액티브,EF,,0000,0000,0000,1
004410,KR7004410007,서울식품,ST,3,0027,0005,0000,1
004415,KR7004411005,서울식품우,ST,0,0027,0005,0000,1
004430,KR7004430005,송원산업,ST,3,0027,0008,0000,1
004440,KR7004440004,삼일씨엔에스,ST,3,0027,0010,0000,1
004450,KR7004450003,삼화왕관,ST,3,0027,0011,0000,1
004490,KR7004490009,세방전지,ST,2,0027,0013,0000,1
004540,KR7004540001,깨끗한나라,ST,3,0027,0007,0000,1
004545,KR7004541009,깨끗한나라우,ST,0,0027,0007,0000,1
004560,KR7004560009,현대비앤지스틸,ST,3,0027,0011,0000,1
004690,KR7004690004,삼천리,ST,3,0017,0000,0000,1
0046A0,KR70046A0008,TIGER 미국초단기(3개월이하)국채,EF,,0000,0000,0000,1
0046Y0,KR70046Y0000,ACE 미국배당퀄리티,EF,,0000,0000,0000,1
004700,KR7004700001,조광피혁,ST,3,0027,0006,0000,1
004710,KR7004710000,한솔테크닉스,ST,3,0027,0013,0000,1
004720,KR7004720009,팜젠사이언스,ST,3,0027,0009,0000,1
004770,KR7004770004,써니전자,ST,3,0027,0013,0000,1
0047A0,KR70047A0007,TIGER 차이나테크TOP10,EF,,0000,0000,0000,1
0047N0,KR70047N0002,PLUS 차이나AI테크TOP10,EF,,0000,0000,0000,1
0047P0,KR70047P0000,RISE 테슬라고정테크100,EF,,0000,0000,0000,1
0047R0,KR70047R0008,RISE 팔란티어고정테크100,EF,,0000,0000,0000,1
004800,KR7004800009,효성,ST,2,0021,0000,0000,1
004830,KR7004830006,덕성,ST,3,0027,0008,0000,1
004835,KR7004831004,덕성우,ST,0,0027,0008,0000,1
004840,KR7004840005,DRB동일,ST,3,0027,0008,0000,1
004870,KR7004870002,티웨이홀딩스,ST,3,0027,0010,0000,1
004890,KR7004890000,동일산업,ST,3,0027,0011,0000,1
0048J0,KR70048J0007,KODEX 미국머니마켓액티브,EF,,0000,0000,0000,1
0048K0,KR70048K0004,KODEX 차이나휴머노이드로봇,EF,,0000,0000,0000,1
004910,KR7004910006,조광페인트,ST,3,0027,0008,0000,1
004920,KR7004920005,씨아이테크,ST,3,0027,0013,0000,1
004960,KR7004960001,한신공영,ST,3,0018,0000,0000,1
004970,KR7004970000,신라교역,ST,3,0000,0000,0000,1
004980,KR7004980009,성신양회,ST,3,0027,0010,0000,1
004985,KR7004981007,성신양회우,ST,0,0027,0010,0000,1
004990,KR7004990008,롯데지주,ST,2,0021,0000,0000,1
00499K,KR700499K014,롯데지주우,ST,0,0021,0000,0000,1
0049K0,KR70049K0003,ACE 미국배당퀄리티채권혼합50,EF,,0000,0000,0000,1
0049M0,KR70049M0001,ACE 미국배당퀄리티+커버드콜액티브,EF,,0000,0000,0000,1
005010,KR7005010004,휴스틸,ST,3,0027,0011,0000,1
005030,KR7005030002,부산주공,ST,3,0027,0015,0000,1
005070,KR7005070008,코스모신소재,ST,2,0027,0008,0000,1
005090,KR7005090006,SGC에너지,ST,3,0017,0000,0000,1
0050E0,KR70050E0007,PLUS 미국AI에이전트,EF,,0000,0000,0000,1
005110,KR7005110002,한창,ST,3,0016,0000,0000,1
005180,KR7005180005,빙그레,ST,2,0027,0005,0000,1
0051A0,KR70051A0000,KoAct 브로드컴밸류체인액티브,EF,,0000,0000,0000,1
0051G0,KR70051G0004,SOL 미국원자력SMR,EF,,0000,0000,0000,1
005250,KR7005250006,녹십자홀딩스,ST,2,0026,0000,0000,1
005257,KR7005252002,녹십자홀딩스2우,ST,0,0026,0000,0000,1
0052D0,KR70052D0006,TIGER 코리아배당다우존스,EF,,0000,0000,0000,1
0052S0,KR70052S0009,1Q 미국S&P500미국채혼합50액티브,EF,,0000,0000,0000,1
0052T0,KR70052T0008,1Q 중단기회사채(A-이상)액티브,EF,,0000,0000,0000,1
005300,KR7005300009,롯데칠성,ST,2,0027,0005,0000,1
005305,KR7005301007,롯데칠성우,ST,0,0027,0005,0000,1
005320,KR7005320007,온타이드,ST,3,0016,0000,0000,1
005360,KR7005360003,모나미,ST,3,0016,0000,0000,1
005380,KR7005380001,현대차,ST,1,0027,0015,0000,1
005385,KR7005381009,현대차우,ST,0,0027,0015,0000,1
005387,KR7005382007,현대차2우B,ST,0,0027,0015,0000,1
005389,KR7005383005,현대차3우B,ST,0,0027,0015,0000,1
005390,KR7005390000,신성통상,ST,3,0016,0000,0000,1
0053L0,KR70053L0005,TIGER 차이나휴머노이드로봇,EF,,0000,0000,0000,1
005420,KR7005420005,코스모화학,ST,2,0027,0008,0000,1
005430,KR7005430004,한국공항,ST,3,0019,0000,0000,1
005440,KR7005440003,현대지에프홀딩스,ST,2,0021,0000,0000,1
005490,KR7005490008,POSCO홀딩스,ST,1,0027,0011,0000,1
005500,KR7005500004,삼진제약,ST,3,0027,0009,0000,1
005610,KR7005610001,SPC삼립,ST,3,0027,0005,0000,1
005680,KR7005680004,삼영전자,ST,3,0027,0013,0000,1
005690,KR7005690003,파미셀,ST,2,0027,0009,0000,1
005720,KR7005720008,넥센,ST,3,0027,0008,0000,1
005725,KR7005721006,넥센우,ST,0,0027,0008,0000,1
005740,KR7005740006,크라운해태홀딩스,ST,3,0021,0000,0000,1
005745,KR7005741004,크라운해태홀딩스우,ST,0,0021,0000,0000,1
005750,KR7005750005,대림바스,ST,3,0027,0010,0000,1
0057H0,KR70057H0007,PLUS 미국S&P500미국채혼합50액티브,EF,,0000,0000,0000,1
005800,KR7005800008,신영와코루,ST,3,0027,0006,0000,1
005810,KR7005810007,풍산홀딩스,ST,3,0021,0000,0000,1
005820,KR7005820006,원림,ST,3,0027,0006,0000,1
005830,KR7005830005,DB손해보험,ST,1,0021,0025,0000,1
005850,KR7005850003,에스엘,ST,2,0027,0015,0000,1
005870,KR7005870001,휴니드,ST,3,0027,0013,0000,1
005880,KR7005880000,대한해운,ST,2,0019,0000,0000,1
005930,KR7005930003,삼성전자,ST,1,0027,0013,0000,1
005935,KR7005931001,삼성전자우,ST,0,0027,0013,0000,1
005940,KR7005940002,NH투자증권,ST,1,0021,0024,0000,1
005945,KR7005941000,NH투자증권우,ST,0,0021,0024,0000,1
005950,KR7005950001,이수화학,ST,3,0027,0008,0000,1
005960,KR7005960000,동부건설,ST,3,0018,0000,0000,1
005965,KR7005961008,동부건설우,ST,0,0018,0000,0000,1
006040,KR7006040000,동원산업,ST,2,0021,0000,0000,1
006060,KR7006060008,화승인더,ST,3,0016,0000,0000,1
006090,KR7006090005,사조오양,ST,3,0027,0005,0000,1
006110,KR7006110001,삼아알미늄,ST,2,0027,0011,0000,1
006120,KR7006120000,SK디스커버리,ST,2,0021,0000,0000,1
006125,KR7006121008,SK디스커버리우,ST,0,0021,0000,0000,1
006200,KR7006200000,한국전자홀딩스,ST,3,0021,0000,0000,1
006220,KR7006220008,제주은행,ST,3,0021,0000,0000,1
006260,KR7006260004,LS,ST,1,0021,0000,0000,1
006280,KR7006280002,녹십자,ST,2,0027,0009,0000,1
006340,KR7006340004,대원전선,ST,3,0027,0013,0000,1
006345,KR7006341002,대원전선우,ST,0,0027,0013,0000,1
006360,KR7006360002,GS건설,ST,2,0018,0000,0000,1
006370,KR7006370001,대구백화점,ST,3,0016,0000,0000,1
006380,KR7006380000,카프로,ST,2,0027,0008,0000,1
006390,KR7006390009,한일현대시멘트,ST,3,0027,0010,0000,1
006400,KR7006400006,삼성SDI,ST,1,0027,0013,0000,1
006405,KR7006401004,삼성SDI우,ST,0,0027,0013,0000,1
006490,KR7006490007,인스코비,ST,3,0020,0000,0000,1
006570,KR7006570006,대림통상,ST,3,0027,0011,0000,1
006650,KR7006650006,대한유화,ST,2,0027,0008,0000,1
006660,KR7006660005,삼성공조,ST,3,0027,0015,0000,1
006740,KR7006740005,영풍제지,ST,3,0027,0007,0000,1
006800,KR7006800007,미래에셋증권,ST,1,0021,0024,0000,1
006805,KR7006801005,미래에셋증권우,ST,0,0021,0024,0000,1
00680K,KR700680K019,미래에셋증권2우B,ST,0,0021,0024,0000,1
006840,KR7006840003,AK홀딩스,ST,3,0021,0000,0000,1
006880,KR7006880009,신송홀딩스,ST,3,0016,0000,0000,1
006890,KR7006890008,태경케미컬,ST,3,0027,0008,0000,1
006980,KR7006980007,우성,ST,3,0027,0005,0000,1
007070,KR7007070006,GS리테일,ST,2,0016,0000,0000,1
007110,KR7007110000,일신석재,ST,3,0016,0000,0000,1
007120,KR7007120009,미래아이앤지,ST,3,0029,0000,0000,1
007160,KR7007160005,사조산업,ST,3,0027,0005,0000,1
007210,KR7007210008,벽산,ST,3,0027,0010,0000,1
007280,KR7007280001,한국특강,ST,3,0027,0011,0000,1
007310,KR7007310006,오뚜기,ST,2,0027,0005,0000,1
007340,KR7007340003,DN오토모티브,ST,2,0027,0013,0000,1
007460,KR7007460009,에이프로젠,ST,3,0027,0011,0000,1
007540,KR7007540008,샘표,ST,3,0021,0000,0000,1
007570,KR7007570005,일양약품,ST,3,0027,0009,0000,1
007575,KR7007571003,일양약품우,ST,0,0027,0009,0000,1
007590,KR7007590003,동방아그로,ST,3,0027,0008,0000,1
007610,KR7007610009,선도전기,ST,3,0027,0013,0000,1
007660,KR7007660004,이수페타시스,ST,2,0027,0013,0000,1
007690,KR7007690001,국도화학,ST,3,0027,0008,0000,1
007700,KR7007700008,F&F홀딩스,ST,3,0021,0000,0000,1
007810,KR7007810005,코리아써키트,ST,3,0027,0013,0000,1
007815,KR7007811003,코리아써우,ST,0,0027,0013,0000,1
00781K,KR700781K015,코리아써키트2우B,ST,0,0027,0013,0000,1
007860,KR7007860000,서연,ST,3,0021,0000,0000,1
007980,KR7007980006,TP,ST,3,0027,0006,0000,1
008040,KR7008040008,사조동아원,ST,3,0027,0005,0000,1
008060,KR7008060006,대덕,ST,3,0021,0000,0000,1
00806K,KR700806K010,대덕1우,ST,0,0021,0000,0000,1
008110,KR7008110009,대동전자,ST,3,0027,0013,0000,1
008250,KR7008250003,이건산업,ST,3,0027,0007,0000,1
008260,KR7008260002,NI스틸,ST,3,0027,0011,0000,1
008350,KR7008350001,남선알미늄,ST,3,0027,0011,0000,1
008355,KR7008351009,남선알미우,ST,0,0027,0011,0000,1
008420,KR7008420002,문배철강,ST,3,0027,0011,0000,1
008490,KR7008490005,서흥,ST,3,0027,0008,0000,1
008500,KR7008500001,일정실업,ST,3,0027,0006,0000,1
008600,KR7008600009,윌비스,ST,3,0016,0000,0000,1
008700,KR7008700007,아남전자,ST,3,0027,0013,0000,1
008730,KR7008730004,율촌화학,ST,2,0027,0008,0000,1
008770,KR7008770000,호텔신라,ST,2,0016,0000,0000,1
008775,KR7008771008,호텔신라우,ST,0,0016,0000,0000,1
008870,KR7008870008,금비,ST,3,0027,0010,0000,1
008930,KR7008930000,한미사이언스,ST,2,0021,0000,0000,1
008970,KR7008970006,동양철관,ST,3,0027,0011,0000,1
009070,KR7009070004,KCTC,ST,3,0019,0000,0000,1
009140,KR7009140005,경인전자,ST,3,0027,0013,0000,1
009150,KR7009150004,삼성전기,ST,1,0027,0013,0000,1
009155,KR7009151002,삼성전기우,ST,0,0027,0013,0000,1
009160,KR7009160003,SIMPAC,ST,3,0027,0011,0000,1
009180,KR7009180001,한솔로지스틱스,ST,3,0019,0000,0000,1
009190,KR7009190000,대양금속,ST,3,0027,0011,0000,1
009200,KR7009200007,무림페이퍼,ST,3,0027,0007,0000,1
009240,KR7009240003,한샘,ST,2,0016,0000,0000,1
009270,KR7009270000,신원,ST,3,0027,0006,0000,1
009290,KR7009290008,광동제약,ST,3,0027,0009,0000,1
009310,KR7009310004,참엔지니어링,ST,3,0027,0012,0000,1
009320,KR7009320003,아진전자부품,ST,3,0027,0015,0000,1
009410,KR7009410002,태영건설,ST,2,0018,0000,0000,1
009415,KR7009411000,태영건설우,ST,0,0018,0000,0000,1
009420,KR7009420001,한올바이오파마,ST,2,0027,0009,0000,1
009440,KR7009440009,KC그린홀딩스,ST,3,0021,0000,0000,1
009450,KR7009450008,경동나비엔,ST,2,0027,0013,0000,1
009460,KR7009460007,한창제지,ST,3,0027,0007,0000,1
009470,KR7009470006,삼화전기,ST,3,0027,0013,0000,1
009540,KR7009540006,HD한국조선해양,ST,1,0021,0000,0000,1
009580,KR7009580002,무림P&P,ST,3,0027,0007,0000,1
009680,KR7009680000,모토닉,ST,3,0027,0015,0000,1
009770,KR7009770009,삼정펄프,ST,3,0027,0007,0000,1
009810,KR7009810003,플레이그램,ST,3,0016,0000,0000,1
009830,KR7009830001,한화솔루션,ST,1,0027,0008,0000,1
009835,KR7009831009,한화솔루션우,ST,0,0027,0008,0000,1
009900,KR7009900002,명신산업,ST,2,0027,0015,0000,1
009970,KR7009970005,영원무역홀딩스,ST,2,0021,0000,0000,1
010040,KR7010040004,한국내화,ST,3,0027,0010,0000,1
010060,KR7010060002,OCI홀딩스,ST,2,0021,0000,0000,1
010100,KR7010100006,한국무브넥스,ST,3,0027,0015,0000,1
010120,KR7010120004,LS ELECTRIC,ST,1,0027,0013,0000,1
010130,KR7010130003,고려아연,ST,1,0027,0011,0000,1
010140,KR7010140002,삼성중공업,ST,1,0027,0015,0000,1
010400,KR7010400000,우진아이엔에스,ST,3,0018,0000,0000,1
010420,KR7010420008,한솔PNS,ST,3,0016,0000,0000,1
010580,KR7010580009,에스엠벡셀,ST,3,0027,0015,0000,1
010600,KR7010600005,웰바이오텍,ST,3,0016,0000,0000,1
010620,KR7010620003,HD현대미포,ST,1,0027,0015,0000,1
010640,KR7010640001,진양폴리,ST,3,0027,0008,0000,1
010660,KR7010660009,화천기계,ST,3,0027,0012,0000,1
010690,KR7010690006,화신,ST,3,0027,0015,0000,1
010770,KR7010770006,평화홀딩스,ST,3,0027,0015,0000,1
010780,KR7010780005,아이에스동서,ST,2,0027,0010,0000,1
010820,KR7010820009,퍼스텍,ST,3,0027,0011,0000,1
010950,KR7010950004,S-Oil,ST,1,0027,0008,0000,1
010955,KR7010951002,S-Oil우,ST,0,0027,0008,0000,1
010960,KR7010960003,삼호개발,ST,3,0018,0000,0000,1
011000,KR7011000007,진원생명과학,ST,3,0027,0009,0000,1
011070,KR7011070000,LG이노텍,ST,1,0027,0013,0000,1
011090,KR7011090008,에넥스,ST,3,0027,0000,0000,1
011150,KR7011150000,CJ씨푸드,ST,3,0027,0005,0000,1
011155,KR7011151008,CJ씨푸드1우,ST,0,0027,0005,0000,1
011170,KR7011170008,롯데케미칼,ST,2,0027,0008,0000,1
011200,KR7011200003,HMM,ST,1,0019,0000,0000,1
011210,KR7011210002,현대위아,ST,2,0027,0015,0000,1
011230,KR7011230000,삼화전자,ST,3,0027,0013,0000,1
011280,KR7011280005,태림포장,ST,3,0027,0007,0000,1
011300,KR7011300001,성안머티리얼스,ST,3,0027,0006,0000,1
011330,KR7011330008,유니켐,ST,3,0027,0006,0000,1
011390,KR7011390002,부산산업,ST,3,0027,0010,0000,1
011420,KR7011420007,갤럭시아에스엠,ST,3,0030,0000,0000,1
011500,KR7011500006,한농화성,ST,3,0027,0008,0000,1
011690,KR7011690005,와이투솔루션,ST,3,0027,0013,0000,1
011700,KR7011700002,한신기계,ST,3,0027,0012,0000,1
011760,KR7011760006,현대코퍼레이션,ST,3,0016,0000,0000,1
011780,KR7011780004,금호석유화학,ST,2,0027,0008,0000,1
011785,KR7011781002,금호석유화학우,ST,0,0027,0008,0000,1
011790,KR7011790003,SKC,ST,1,0027,0008,0000,1
011810,KR7011810009,STX,ST,3,0016,0000,0000,1
011930,KR7011930005,신성이엔지,ST,3,0027,0013,0000,1
012030,KR7012030003,DB,ST,3,0029,0000,0000,1
012160,KR7012160008,영흥,ST,3,0027,0011,0000,1
012170,KR7012170007,아센디오,ST,3,0030,0000,0000,1
012200,KR7012200002,계양전기,ST,3,0027,0012,0000,1
012205,KR7012201000,계양전기우,ST,0,0027,0012,0000,1
012280,KR7012280004,영화금속,ST,3,0027,0015,0000,1
012320,KR7012320008,경동인베스트,ST,3,0021,0000,0000,1
012330,KR7012330007,현대모비스,ST,1,0027,0015,0000,1
012450,KR7012450003,한화에어로스페이스,ST,1,0027,0015,0000,1
012510,KR7012510004,더존비즈온,ST,2,0029,0000,0000,1
012610,KR7012610002,경인양행,ST,3,0027,0008,0000,1
012630,KR7012630000,HDC,ST,2,0021,0000,0000,1
012690,KR7012690004,모나리자,ST,3,0027,0007,0000,1
012750,KR7012750006,에스원,ST,2,0026,0000,0000,1
012800,KR7012800009,대창,ST,3,0027,0011,0000,1
013000,KR7013000005,세우글로벌,ST,3,0016,0000,0000,1
013360,KR7013360003,일성건설,ST,3,0018,0000,0000,1
013520,KR7013520002,화승코퍼레이션,ST,3,0027,0015,0000,1
013570,KR7013570007,디와이,ST,3,0021,0000,0000,1
013580,KR7013580006,계룡건설,ST,3,0018,0000,0000,1
013700,KR7013700000,까뮤이앤씨,ST,3,0018,0000,0000,1
013870,KR7013870001,지엠비코리아,ST,3,0027,0015,0000,1
013890,KR7013890009,지누스,ST,2,0027,0000,0000,1
014130,KR7014130009,한익스프레스,ST,3,0019,0000,0000,1
014160,KR7014160006,대영포장,ST,3,0027,0007,0000,1
014280,KR7014280002,금강공업,ST,3,0027,0011,0000,1
014285,KR7014281000,금강공업우,ST,0,0027,0011,0000,1
014440,KR7014440002,영보화학,ST,3,0027,0008,0000,1
014530,KR7014530000,극동유화,ST,3,0027,0008,0000,1
014580,KR7014580005,태경비케이,ST,3,0027,0010,0000,1
014680,KR7014680003,한솔케미칼,ST,2,0027,0008,0000,1
014710,KR7014710008,사조씨푸드,ST,3,0027,0005,0000,1
014790,KR7014790000,HL D&I,ST,3,0018,0000,0000,1
014820,KR7014820005,동원시스템즈,ST,2,0027,0008,0000,1
014825,KR7014821003,동원시스템즈우,ST,0,0027,0008,0000,1
014830,KR7014830004,유니드,ST,3,0027,0008,0000,1
014910,KR7014910004,성문전자,ST,3,0027,0013,0000,1
014915,KR7014911002,성문전자우,ST,0,0027,0013,0000,1
014990,KR7014990006,인디에프,ST,3,0027,0006,0000,1
015020,KR7015020001,이스타코,ST,3,0028,0000,0000,1
015230,KR7015230006,대창단조,ST,3,0027,0015,0000,1
015260,KR7015260003,에이엔피,ST,3,0027,0013,0000,1
015360,KR7015360001,INVENI,ST,3,0026,0000,0000,1
015590,KR7015590003,DKME,ST,3,0027,0012,0000,1
015760,KR7015760002,한국전력,ST,1,0017,0000,0000,1
015860,KR7015860000,일진홀딩스,ST,3,0021,0000,0000,1
015890,KR7015890007,태경산업,ST,3,0027,0008,0000,1
016090,KR7016090003,대현,ST,3,0027,0006,0000,1
016360,KR7016360000,삼성증권,ST,1,0021,0024,0000,1
016380,KR7016380008,KG스틸,ST,2,0027,0011,0000,1
016450,KR7016450009,한세예스24홀딩스,ST,3,0027,0006,0000,1
016580,KR7016580003,환인제약,ST,3,0027,0009,0000,1
016590,KR7016590002,신대양제지,ST,3,0027,0007,0000,1
016610,KR7016610008,DB증권,ST,3,0021,0024,0000,1
016710,KR7016710006,대성홀딩스,ST,3,0026,0000,0000,1
016740,KR7016740003,두올,ST,3,0027,0015,0000,1
016800,KR7016800005,퍼시스,ST,3,0027,0000,0000,1
016880,KR7016880007,웅진,ST,3,0026,0000,0000,1
017040,KR7017040007,광명전기,ST,3,0027,0013,0000,1
017180,KR7017180001,명문제약,ST,3,0027,0009,0000,1
017370,KR7017370008,우신시스템,ST,3,0027,0012,0000,1
017390,KR7017390006,서울가스,ST,3,0017,0000,0000,1
017550,KR7017550005,수산세보틱스,ST,3,0027,0012,0000,1
017670,KR7017670001,SK텔레콤,ST,1,0020,0000,0000,1
017800,KR7017800004,현대엘리베이터,ST,2,0027,0012,0000,1
017810,KR7017810003,풀무원,ST,3,0027,0005,0000,1
017860,KR7017860008,DS단석,ST,3,0027,0008,0000,1
017900,KR7017900002,광전자,ST,3,0027,0013,0000,1
017940,KR7017940008,E1,ST,3,0016,0000,0000,1
017960,KR7017960006,한국카본,ST,2,0027,0011,0000,1
018250,KR7018250001,애경산업,ST,3,0027,0008,0000,1
018260,KR7018260000,삼성에스디에스,ST,1,0029,0000,0000,1
018470,KR7018470005,조일알미늄,ST,3,0027,0011,0000,1
018500,KR7018500009,동원금속,ST,3,0027,0015,0000,1
018670,KR7018670000,SK가스,ST,2,0016,0000,0000,1
018880,KR7018880005,한온시스템,ST,2,0027,0012,0000,1
019170,KR7019170000,신풍제약,ST,2,0027,0009,0000,1
019175,KR7019171008,신풍제약우,ST,0,0027,0009,0000,1
019180,KR7019180009,티에이치엔,ST,3,0027,0013,0000,1
019440,KR7019440007,세아특수강,ST,3,0027,0011,0000,1
019490,KR7019490002,엑시큐어하이트론,ST,3,0027,0013,0000,1
019680,KR7019680008,대교,ST,3,0026,0000,0000,1
019685,KR7019681006,대교우B,ST,0,0026,0000,0000,1
020000,KR7020000006,한섬,ST,3,0027,0006,0000,1
020120,KR7020120002,키다리스튜디오,ST,3,0029,0000,0000,1
020150,KR7020150009,롯데에너지머티리얼즈,ST,2,0027,0013,0000,1
020560,KR7020560009,아시아나항공,ST,2,0019,0000,0000,1
020760,KR7020760005,일진디스플,ST,3,0027,0013,0000,1
021050,KR7021050000,서원,ST,3,0027,0011,0000,1
021240,KR7021240007,코웨이,ST,1,0026,0000,0000,1
021820,KR7021820006,세원정공,ST,3,0027,0015,0000,1
022100,KR7022100002,포스코DX,ST,2,0026,0000,0000,1
023000,KR7023000003,삼원강재,ST,3,0027,0015,0000,1
023150,KR7023150006,MH에탄올,ST,3,0027,0005,0000,1
023350,KR7023350002,한국종합기술,ST,3,0026,0000,0000,1
023450,KR7023450000,동남합성,ST,3,0027,0008,0000,1
023530,KR7023530009,롯데쇼핑,ST,2,0016,0000,0000,1
023590,KR7023590003,다우기술,ST,2,0029,0000,0000,1
023800,KR7023800006,인지컨트롤스,ST,3,0027,0015,0000,1
023810,KR7023810005,인팩,ST,3,0027,0015,0000,1
023960,KR7023960008,에쓰씨엔지니어링,ST,3,0018,0000,0000,1
024070,KR7024070005,WISCOM,ST,3,0027,0008,0000,1
024090,KR7024090003,디씨엠,ST,3,0027,0011,0000,1
024110,KR7024110009,기업은행,ST,1,0021,0000,0000,1
024720,KR7024720005,콜마홀딩스,ST,3,0021,0000,0000,1
024890,KR7024890006,대원화성,ST,3,0027,0008,0000,1
024900,KR7024900003,디와이덕양,ST,3,0027,0015,0000,1
025000,KR7025000001,KPX케미칼,ST,3,0027,0008,0000,1
025530,KR7025530007,SJM홀딩스,ST,3,0016,0000,0000,1
025540,KR7025540006,한국단자,ST,2,0027,0013,0000,1
025560,KR7025560004,미래산업,ST,3,0027,0014,0000,1
025620,KR7025620006,제이준코스메틱,ST,3,0027,0008,0000,1
025750,KR7025750001,한솔홈데코,ST,3,0027,0007,0000,1
025820,KR7025820002,이구산업,ST,3,0027,0011,0000,1
025860,KR7025860008,남해화학,ST,3,0027,0008,0000,1
025890,KR7025890005,한국주강,ST,3,0027,0012,0000,1
026890,KR7026890004,스틱인베스트먼트,ST,3,0021,0000,0000,1
026940,KR7026940007,부국철강,ST,3,0027,0011,0000,1
026960,KR7026960005,동서,ST,2,0016,0000,0000,1
027410,KR7027410000,BGF,ST,3,0021,0000,0000,1
027740,KR7027740000,마니커,ST,3,0027,0005,0000,1
027970,KR7027970003,한국제지,ST,3,0027,0007,0000,1
028050,KR7028050003,삼성E&A,ST,1,0026,0000,0000,1
028100,KR7028100006,동아지질,ST,3,0018,0000,0000,1
